id,name,isActive,type,users,resources
R3JvdXA6Nzc2OTUx,DEPARTMENT.PRODUCT.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAxMjQ=', 'VXNlcjo1MjAyNTE=', 'VXNlcjo1NDk1OTk=', 'VXNlcjo1NTQxMTU=', 'VXNlcjo1NTQ1MDI=', 'VXNlcjo1NTY3NzE=', 'VXNlcjo1NjQ5Mjk=', 'VXNlcjo1Njk0MTg=', 'VXNlcjo1NzI0MzA=', 'VXNlcjo1NzI0MzM=', 'VXNlcjo1NzI0Mzc=', 'VXNlcjo1NzI0Mzk=', 'VXNlcjo1NzI0NDU=', 'VXNlcjo1NzI0NDY=', 'VXNlcjo1NzI0NTA=', 'VXNlcjo1NzI0NTQ=', 'VXNlcjo1NzI0NTU=', 'VXNlcjo1NzI0NjA=', 'VXNlcjo1NzI0NzA=', 'VXNlcjo1ODE1MzA=', 'VXNlcjo2NTE5MDY=', 'VXNlcjo2NTMxMDI=', 'VXNlcjo2NzM0NTY=', 'VXNlcjo2ODYyNDA=', 'VXNlcjo2OTY3Mzc=', 'VXNlcjo2OTc0NDY=', 'VXNlcjo3MDE5NTM=', 'VXNlcjo4MzIzOTI=', 'VXNlcjo4NjkxMDc=', 'VXNlcjo4OTY0NjA=', 'VXNlcjo5MTg2MDM=', 'VXNlcjo5MTk1Mzg=', 'VXNlcjo5MzM3MDg=', 'VXNlcjo5NDczMzQ=', 'VXNlcjo5NTM3MTY=', 'VXNlcjo5OTg5Mzk=', 'VXNlcjoxMDAwNTI0', 'VXNlcjoxMDYyMDQz', 'VXNlcjoxMTM5MDUx', 'VXNlcjoxMTM5MDUy', 'VXNlcjoxMTM5MDUz', 'VXNlcjoxMTU0Mjkx', 'VXNlcjoxMjAwNTgz', 'VXNlcjoxMjQyNDQy', 'VXNlcjoxMjYyMzc3', 'VXNlcjoxMjg0MzU3', 'VXNlcjoxMjg0NDYy', 'VXNlcjoxMzE5NTIw', 'VXNlcjoxMzI5NTAx', 'VXNlcjoxMzM0ODIy']",[]
R3JvdXA6Nzc2OTUy,DEPARTMENT.LEGAL.EMPLOYEE,True,SYNCED,"['VXNlcjo3MzA0NjQ=', 'VXNlcjo3Mzc1OTA=', 'VXNlcjoxMDM5MjQ3', 'VXNlcjoxMTU0MjU0', 'VXNlcjoxMTU0MjYz', 'VXNlcjoxMTU0Mjky', 'VXNlcjoxMTU0MzEw', 'VXNlcjoxMTU0MzQ3', 'VXNlcjoxMTU0MzU0', 'VXNlcjoxMTU0MzU4', 'VXNlcjoxMTU0Mzcz', 'VXNlcjoxMTU0Mzc0', 'VXNlcjoxMTU0Mzc4', 'VXNlcjoxMTU0Mzgw', 'VXNlcjoxMTU0Mzgx', 'VXNlcjoxMTU0Mzgz', 'VXNlcjoxMTU0Mzk4', 'VXNlcjoxMTU0NDAz', 'VXNlcjoxMjYyMTk1', 'VXNlcjoxMzE3OTI3', 'VXNlcjoxMzcyMTE0', 'VXNlcjoxMzkyMTE3']",[]
R3JvdXA6Nzc2OTUz,DEPARTMENT.FINANCE.EMPLOYEE,True,SYNCED,"['VXNlcjo1Njg0NjE=', 'VXNlcjo1Njg0Njk=', 'VXNlcjo1Njg0NzI=', 'VXNlcjo1Njg0ODM=', 'VXNlcjo1ODczNTc=', 'VXNlcjo2MTY4MjQ=', 'VXNlcjo2MzM3NjM=', 'VXNlcjo2MzM3NjQ=', 'VXNlcjo3NDAzOTM=', 'VXNlcjo4MjQxNTY=', 'VXNlcjo4MzQzMjM=', 'VXNlcjo5MTUwNjM=', 'VXNlcjo5MTc5NDY=', 'VXNlcjo5NDMwNjI=', 'VXNlcjo5NTAwNTA=', 'VXNlcjo5NTEwNDY=', 'VXNlcjo5NTE4NzE=', 'VXNlcjo5NTU3ODM=', 'VXNlcjo5NTU4ODU=', 'VXNlcjo5NTY3NDU=', 'VXNlcjo5NTgyNjg=', 'VXNlcjo5NjIxNjI=', 'VXNlcjoxMDM4Njgz', 'VXNlcjoxMDU4MjU0', 'VXNlcjoxMDU4NDA0', 'VXNlcjoxMTQxNDU1', 'VXNlcjoxMTU0MTY0', 'VXNlcjoxMTU0MTky', 'VXNlcjoxMTU0MjU1', 'VXNlcjoxMTU0MjU5', 'VXNlcjoxMTU0MjY2', 'VXNlcjoxMTU0MjY3', 'VXNlcjoxMTU0Mjgw', 'VXNlcjoxMTU0Mjg0', 'VXNlcjoxMTU0Mjg3', 'VXNlcjoxMTU0MzI5', 'VXNlcjoxMTU0MzMy', 'VXNlcjoxMTU0MzQw', 'VXNlcjoxMTU0MzQ1', 'VXNlcjoxMTU0MzUy', 'VXNlcjoxMTU0MzYy', 'VXNlcjoxMTU0MzY2', 'VXNlcjoxMTU0Mzcy', 'VXNlcjoxMTU0Mzc3', 'VXNlcjoxMTU0Mzg0', 'VXNlcjoxMTU0Mzkz', 'VXNlcjoxMTU0NDA5', 'VXNlcjoxMTU3NzMz', 'VXNlcjoxMTcxNzA3', 'VXNlcjoxMTkzMzc5']",[]
R3JvdXA6Nzc2OTU0,FUNCTION.FDN.EMPLOYEE,True,SYNCED,"['VXNlcjo1Njg0NjE=', 'VXNlcjo1Njg0Njk=', 'VXNlcjo1Njg0NzI=', 'VXNlcjo1Njg0ODM=', 'VXNlcjo1ODczNTc=', 'VXNlcjo2MTY4MjQ=', 'VXNlcjo2MzM3NjM=', 'VXNlcjo2MzM3NjQ=', 'VXNlcjo3MzA0NjQ=', 'VXNlcjo3Mzc1OTA=', 'VXNlcjo3NDAzOTM=', 'VXNlcjo4MjQxNTY=', 'VXNlcjo4MzQzMjM=', 'VXNlcjo5MTUwNjM=', 'VXNlcjo5MTc5NDY=', 'VXNlcjo5NDMwNjI=', 'VXNlcjo5NTAwNTA=', 'VXNlcjo5NTEwNDY=', 'VXNlcjo5NTE4NzE=', 'VXNlcjo5NTM4NzI=', 'VXNlcjo5NTU3ODM=', 'VXNlcjo5NTU4ODU=', 'VXNlcjo5NTY3NDU=', 'VXNlcjo5NTgyNjg=', 'VXNlcjo5NjIxNjI=', 'VXNlcjoxMDA3Mzc3', 'VXNlcjoxMDM4Njgz', 'VXNlcjoxMDM5MjQ3', 'VXNlcjoxMDU4MjU0', 'VXNlcjoxMDU4NDA0', 'VXNlcjoxMTM5MDA2', 'VXNlcjoxMTM5OTUx', 'VXNlcjoxMTQxNDU1', 'VXNlcjoxMTU0MTY0', 'VXNlcjoxMTU0MTgy', 'VXNlcjoxMTU0MTky', 'VXNlcjoxMTU0MjQ0', 'VXNlcjoxMTU0MjQ4', 'VXNlcjoxMTU0MjQ5', 'VXNlcjoxMTU0MjU0', 'VXNlcjoxMTU0MjU1', 'VXNlcjoxMTU0MjU2', 'VXNlcjoxMTU0MjU3', 'VXNlcjoxMTU0MjU5', 'VXNlcjoxMTU0MjYw', 'VXNlcjoxMTU0MjYx', 'VXNlcjoxMTU0MjYz', 'VXNlcjoxMTU0MjY1', 'VXNlcjoxMTU0MjY2', 'VXNlcjoxMTU0MjY3']",[]
R3JvdXA6Nzc2OTU1,FUNCTION.GTM.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyMzk=', 'VXNlcjo1MjAyNDA=', 'VXNlcjo1MjAyNDI=', 'VXNlcjo1MjAyNDM=', 'VXNlcjo1MjAyNDQ=', 'VXNlcjo1MjAyNDU=', 'VXNlcjo1MjAyNTI=', 'VXNlcjo1MjAyNTM=', 'VXNlcjo1MjAyNTQ=', 'VXNlcjo1MjAyNTU=', 'VXNlcjo1MjAyNTY=', 'VXNlcjo1MjAyNTc=', 'VXNlcjo1MjAyNjE=', 'VXNlcjo1MjAyNjI=', 'VXNlcjo1MjAyNjQ=', 'VXNlcjo1MjAyNjU=', 'VXNlcjo1MjAyNjY=', 'VXNlcjo1MzQwOTI=', 'VXNlcjo1Mzg3Mzg=', 'VXNlcjo1NDA5NTA=', 'VXNlcjo1NDkxMTY=', 'VXNlcjo1NTAzOTg=', 'VXNlcjo1NTE0NjY=', 'VXNlcjo1NTI0NzY=', 'VXNlcjo1NTMzMTU=', 'VXNlcjo1NTM4NjQ=', 'VXNlcjo1NTQwMzE=', 'VXNlcjo1NTQyNjA=', 'VXNlcjo1NTU1MTk=', 'VXNlcjo1NTk0Nzk=', 'VXNlcjo1NjAxMDU=', 'VXNlcjo1NjAxMDg=', 'VXNlcjo1NjUyODk=', 'VXNlcjo1NjcxMjA=', 'VXNlcjo1Njg0MDU=', 'VXNlcjo1Njg0Mzc=', 'VXNlcjo1Njg4NTE=', 'VXNlcjo1Njg5OTM=', 'VXNlcjo1Njg5OTQ=', 'VXNlcjo1NjkwMjQ=', 'VXNlcjo1Njk0MTU=', 'VXNlcjo1Njk0MTc=', 'VXNlcjo1Njk0NjM=', 'VXNlcjo1Njk5OTM=', 'VXNlcjo1NzAzNzI=', 'VXNlcjo1NzIyMDU=', 'VXNlcjo1NzIyMDc=', 'VXNlcjo1NzIyNzE=', 'VXNlcjo1NzM0NDA=', 'VXNlcjo1NzQ0MDQ=']",[]
R3JvdXA6Nzc2OTU2,FUNCTION.EPD.EMPLOYEE,True,SYNCED,"['VXNlcjozODQ5ODI=', 'VXNlcjozODUwMDI=', 'VXNlcjozOTg1NzY=', 'VXNlcjozOTg1Nzg=', 'VXNlcjozOTg1Nzk=', 'VXNlcjozOTg1ODQ=', 'VXNlcjo0MDM2NDc=', 'VXNlcjo0MDgyODE=', 'VXNlcjo0MDgyODI=', 'VXNlcjo0MDgyODM=', 'VXNlcjo0MDg0MDY=', 'VXNlcjo0MzY1MDY=', 'VXNlcjo0MzY1MDc=', 'VXNlcjo0MzY1MDg=', 'VXNlcjo0MzY1MDk=', 'VXNlcjo0MzY1MTA=', 'VXNlcjo0NTk0MTg=', 'VXNlcjo0NTk0MTk=', 'VXNlcjo0NTk0MjA=', 'VXNlcjo0NTk0MjM=', 'VXNlcjo0NTk0MjQ=', 'VXNlcjo0NTk0MjU=', 'VXNlcjo0NTk0Mjc=', 'VXNlcjo0NTk5ODc=', 'VXNlcjo0NjY4Nzg=', 'VXNlcjo0NjY4ODI=', 'VXNlcjo0NzE2MjI=', 'VXNlcjo0NzI2MTg=', 'VXNlcjo0NzMxNzM=', 'VXNlcjo0NzMxNzU=', 'VXNlcjo0NzMxNzY=', 'VXNlcjo0NzMxNzk=', 'VXNlcjo0NzMxODg=', 'VXNlcjo0NzMxOTM=', 'VXNlcjo0NzMxOTQ=', 'VXNlcjo0NzMxOTU=', 'VXNlcjo0NzMxOTg=', 'VXNlcjo0NzMxOTk=', 'VXNlcjo0NzMyMDE=', 'VXNlcjo0NzMyMDI=', 'VXNlcjo0NzMyMDM=', 'VXNlcjo0NzMyMDU=', 'VXNlcjo0NzMyODI=', 'VXNlcjo0NzMyODM=', 'VXNlcjo0NzMyODU=', 'VXNlcjo0NzMyODY=', 'VXNlcjo0NzMyODg=', 'VXNlcjo0NzMyODk=', 'VXNlcjo0NzMyOTA=', 'VXNlcjo0NzMyOTE=']","['UmVzb3VyY2U6MjM0ODc3NA==', 'UmVzb3VyY2U6MjM1ODg2Mg==', 'UmVzb3VyY2U6MjM1ODg2OA==', 'UmVzb3VyY2U6MjM1OTgxMw==', 'UmVzb3VyY2U6MjM2MzU0Mg==', 'UmVzb3VyY2U6MjM2MzU0Mw==', 'UmVzb3VyY2U6MjM2MzU0NA==', 'UmVzb3VyY2U6MjM2MzU0NQ==', 'UmVzb3VyY2U6MjM2MzU0Ng==', 'UmVzb3VyY2U6MjM2MzU0Nw==', 'UmVzb3VyY2U6MjQ1ODc5MQ==', 'UmVzb3VyY2U6MjQ1ODc5Mg==', 'UmVzb3VyY2U6MjQ2NDM3OQ==', 'UmVzb3VyY2U6MjUxNjA5OQ==', 'UmVzb3VyY2U6MjUyMTA5MQ==', 'UmVzb3VyY2U6MjUyMTQ3OQ==', 'UmVzb3VyY2U6MjUyMjA2OQ==', 'UmVzb3VyY2U6MjUyMjE0OQ==', 'UmVzb3VyY2U6MjUyMjE1MA==', 'UmVzb3VyY2U6MjUyNDA0OQ==', 'UmVzb3VyY2U6MjUyNzkyMA==', 'UmVzb3VyY2U6MjUzMzk3OA==', 'UmVzb3VyY2U6MjUzMzk3OQ==', 'UmVzb3VyY2U6MjUzMzk4Mw==', 'UmVzb3VyY2U6MjUzMzk4NA==', 'UmVzb3VyY2U6MjUzMzk4NQ==', 'UmVzb3VyY2U6MjUzMzk4Nw==', 'UmVzb3VyY2U6MjUzMzk4OA==', 'UmVzb3VyY2U6MjUzMzk4OQ==', 'UmVzb3VyY2U6MjUzMzk5MA==', 'UmVzb3VyY2U6MjUzMzk5MQ==', 'UmVzb3VyY2U6MjUzNTU1NA==', 'UmVzb3VyY2U6MjUzNTU1OQ==', 'UmVzb3VyY2U6MjU0Njg4OQ==', 'UmVzb3VyY2U6MjYyNzcxMA==', 'UmVzb3VyY2U6MjYyNzcxMQ==', 'UmVzb3VyY2U6Mjc2MjU4MQ==', 'UmVzb3VyY2U6Mjc3MjAyNg==', 'UmVzb3VyY2U6Mjg2MjE0Mw==', 'UmVzb3VyY2U6MjkzNDc4Mg==', 'UmVzb3VyY2U6Mjk3NTQ1Ng==', 'UmVzb3VyY2U6MzAzMzgwNA==', 'UmVzb3VyY2U6MzA3MzQ3Mg==', 'UmVzb3VyY2U6MzI1MDI4MA==', 'UmVzb3VyY2U6MzMyMDkxOQ==', 'UmVzb3VyY2U6MzMyOTM0Nw==', 'UmVzb3VyY2U6MzMzMDAwNA==', 'UmVzb3VyY2U6MzQyNzgwMA==', 'UmVzb3VyY2U6MzQ0NzUwMg==', 'UmVzb3VyY2U6MzQ0ODg3NQ==']"
R3JvdXA6Nzc2OTU3,DEPARTMENT.SALES.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyNDM=', 'VXNlcjo1Mzg3Mzg=', 'VXNlcjo1NDA5NTA=', 'VXNlcjo1NDkxMTY=', 'VXNlcjo1NTE0NjY=', 'VXNlcjo1NTMzMTU=', 'VXNlcjo1NTM4NjQ=', 'VXNlcjo1NTQwMzE=', 'VXNlcjo1NTQyNjA=', 'VXNlcjo1NTk0Nzk=', 'VXNlcjo1NjUyODk=', 'VXNlcjo1NjcxMjA=', 'VXNlcjo1Njg0MDU=', 'VXNlcjo1Njg0Mzc=', 'VXNlcjo1Njg4NTE=', 'VXNlcjo1Njg5OTM=', 'VXNlcjo1Njg5OTQ=', 'VXNlcjo1NjkwMjQ=', 'VXNlcjo1Njk0MTU=', 'VXNlcjo1Njk0MTc=', 'VXNlcjo1Njk0NjM=', 'VXNlcjo1NzAzNzI=', 'VXNlcjo1NzIyMDU=', 'VXNlcjo1NzIyMDc=', 'VXNlcjo1NzIyNzE=', 'VXNlcjo1NzM0NDA=', 'VXNlcjo1NzQ0MDQ=', 'VXNlcjo1NzQ0MTI=', 'VXNlcjo1NzUzNDk=', 'VXNlcjo1NzkxMDQ=', 'VXNlcjo1NzkxNjY=', 'VXNlcjo1Nzk3MzI=', 'VXNlcjo1ODcyMTA=', 'VXNlcjo1ODcyMTE=', 'VXNlcjo1ODkwODU=', 'VXNlcjo1ODk4MTk=', 'VXNlcjo1OTUzNTg=', 'VXNlcjo1OTcwOTQ=', 'VXNlcjo1OTcxODk=', 'VXNlcjo1OTc2NTk=', 'VXNlcjo1OTc4MzI=', 'VXNlcjo1OTc4MzM=', 'VXNlcjo1OTc4MzU=', 'VXNlcjo2MDEwMjc=', 'VXNlcjo2MDEzNzQ=', 'VXNlcjo2MDE2MjY=', 'VXNlcjo2MDM3MTQ=', 'VXNlcjo2MTM4MzQ=', 'VXNlcjo2MTYwNzg=', 'VXNlcjo2MTY3MDc=']","['UmVzb3VyY2U6MjkzNDc4Mg==', 'UmVzb3VyY2U6MzQ4NDA0Mg==']"
R3JvdXA6Nzc2OTU4,DEPARTMENT.EXECUTIVE.EMPLOYEE,True,SYNCED,[],[]
R3JvdXA6Nzc2OTU5,DEPARTMENT.ENGINEERING.EMPLOYEE,True,SYNCED,"['VXNlcjozODQ5ODI=', 'VXNlcjozODUwMDI=', 'VXNlcjozOTg1NzY=', 'VXNlcjozOTg1Nzg=', 'VXNlcjozOTg1Nzk=', 'VXNlcjozOTg1ODQ=', 'VXNlcjo0MDM2NDc=', 'VXNlcjo0MDgyODE=', 'VXNlcjo0MDgyODI=', 'VXNlcjo0MDgyODM=', 'VXNlcjo0MDg0MDY=', 'VXNlcjo0MzY1MDY=', 'VXNlcjo0MzY1MDc=', 'VXNlcjo0MzY1MDg=', 'VXNlcjo0MzY1MDk=', 'VXNlcjo0MzY1MTA=', 'VXNlcjo0NTk0MTg=', 'VXNlcjo0NTk0MTk=', 'VXNlcjo0NTk0MjA=', 'VXNlcjo0NTk0MjM=', 'VXNlcjo0NTk0MjQ=', 'VXNlcjo0NTk0MjU=', 'VXNlcjo0NTk0Mjc=', 'VXNlcjo0NTk5ODc=', 'VXNlcjo0NjY4Nzg=', 'VXNlcjo0NjY4ODI=', 'VXNlcjo0NzE2MjI=', 'VXNlcjo0NzI2MTg=', 'VXNlcjo0NzMxNzM=', 'VXNlcjo0NzMxNzU=', 'VXNlcjo0NzMxNzY=', 'VXNlcjo0NzMxNzk=', 'VXNlcjo0NzMxODg=', 'VXNlcjo0NzMxOTM=', 'VXNlcjo0NzMxOTQ=', 'VXNlcjo0NzMxOTU=', 'VXNlcjo0NzMxOTg=', 'VXNlcjo0NzMxOTk=', 'VXNlcjo0NzMyMDE=', 'VXNlcjo0NzMyMDI=', 'VXNlcjo0NzMyMDM=', 'VXNlcjo0NzMyMDU=', 'VXNlcjo0NzMyODI=', 'VXNlcjo0NzMyODM=', 'VXNlcjo0NzMyODU=', 'VXNlcjo0NzMyODY=', 'VXNlcjo0NzMyODg=', 'VXNlcjo0NzMyODk=', 'VXNlcjo0NzMyOTA=', 'VXNlcjo0NzMyOTE=']",[]
R3JvdXA6Nzc2OTYw,DEPARTMENT.PEOPLE.EMPLOYEE,True,SYNCED,"['VXNlcjo5NTM4NzI=', 'VXNlcjoxMDA3Mzc3', 'VXNlcjoxMTM5MDA2', 'VXNlcjoxMTM5OTUx', 'VXNlcjoxMTU0MTgy', 'VXNlcjoxMTU0MjQ0', 'VXNlcjoxMTU0MjQ4', 'VXNlcjoxMTU0MjQ5', 'VXNlcjoxMTU0MjU2', 'VXNlcjoxMTU0MjU3', 'VXNlcjoxMTU0MjYw', 'VXNlcjoxMTU0MjYx', 'VXNlcjoxMTU0MjY1', 'VXNlcjoxMTU0MjY4', 'VXNlcjoxMTU0Mjcw', 'VXNlcjoxMTU0Mjcx', 'VXNlcjoxMTU0Mjcy', 'VXNlcjoxMTU0Mjcz', 'VXNlcjoxMTU0Mjc2', 'VXNlcjoxMTU0Mjc4', 'VXNlcjoxMTU0Mjc5', 'VXNlcjoxMTU0Mjgx', 'VXNlcjoxMTU0Mjgy', 'VXNlcjoxMTU0Mjgz', 'VXNlcjoxMTU0Mjg4', 'VXNlcjoxMTU0Mjkz', 'VXNlcjoxMTU0Mjk2', 'VXNlcjoxMTU0Mjk3', 'VXNlcjoxMTU0Mjk4', 'VXNlcjoxMTU0Mjk5', 'VXNlcjoxMTU0MzAx', 'VXNlcjoxMTU0MzAz', 'VXNlcjoxMTU0MzA0', 'VXNlcjoxMTU0MzA1', 'VXNlcjoxMTU0MzA2', 'VXNlcjoxMTU0MzA4', 'VXNlcjoxMTU0MzEx', 'VXNlcjoxMTU0MzEy', 'VXNlcjoxMTU0MzE0', 'VXNlcjoxMTU0MzE2', 'VXNlcjoxMTU0MzE3', 'VXNlcjoxMTU0MzIw', 'VXNlcjoxMTU0MzIy', 'VXNlcjoxMTU0MzIz', 'VXNlcjoxMTU0MzI0', 'VXNlcjoxMTU0MzI2', 'VXNlcjoxMTU0MzI4', 'VXNlcjoxMTU0MzMw', 'VXNlcjoxMTU0MzM0', 'VXNlcjoxMTU0MzM2']",[]
R3JvdXA6Nzc2OTYx,DEPARTMENT.RESEARCH.EMPLOYEE,True,SYNCED,"['VXNlcjo1Njg4Njk=', 'VXNlcjo1Njk0NTU=', 'VXNlcjo1NzI0Mjc=', 'VXNlcjo1NzI0Mjk=', 'VXNlcjo1NzI0MzY=', 'VXNlcjo1NzI0NDg=', 'VXNlcjo1NzI0NTk=', 'VXNlcjo4NDg4MjA=', 'VXNlcjo4NDkzMzQ=', 'VXNlcjo5MDY4NjY=', 'VXNlcjo5NTA2OTk=', 'VXNlcjo5OTUzMjQ=', 'VXNlcjoxMDYyMDQ1', 'VXNlcjoxMDYyMDQ3', 'VXNlcjoxMTM5MDEw', 'VXNlcjoxMzM0NjY3', 'VXNlcjoxMzYxMDUz']",[]
R3JvdXA6Nzc2OTYy,DEPARTMENT.CX.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyMzk=', 'VXNlcjo1MjAyNDA=', 'VXNlcjo1MjAyNDI=', 'VXNlcjo1MjAyNDQ=', 'VXNlcjo1MjAyNDU=', 'VXNlcjo1MjAyNTI=', 'VXNlcjo1MjAyNTM=', 'VXNlcjo1MjAyNTQ=', 'VXNlcjo1MjAyNTU=', 'VXNlcjo1MjAyNTY=', 'VXNlcjo1MjAyNTc=', 'VXNlcjo1MjAyNjE=', 'VXNlcjo1MjAyNjI=', 'VXNlcjo1MjAyNjQ=', 'VXNlcjo1MjAyNjU=', 'VXNlcjo1MjAyNjY=', 'VXNlcjo1MzQwOTI=', 'VXNlcjo1NTI0NzY=', 'VXNlcjo1NTU1MTk=', 'VXNlcjo1NjAxMDU=', 'VXNlcjo1NjAxMDg=', 'VXNlcjo1Njk5OTM=', 'VXNlcjo2MTUzNTQ=', 'VXNlcjo2NDk1NDk=', 'VXNlcjo2NDk1NTM=', 'VXNlcjo2NTE5Mjk=', 'VXNlcjo2NTU3MTU=', 'VXNlcjo2NTc2OTQ=', 'VXNlcjo2ODA0MjY=', 'VXNlcjo2OTkxNTI=', 'VXNlcjo3MTc0OTE=', 'VXNlcjo3ODMyMjI=', 'VXNlcjo4NDg4NzM=', 'VXNlcjo4NjI2OTU=', 'VXNlcjo4OTAxMjE=', 'VXNlcjo5MjA4OTg=', 'VXNlcjo5Mzc4MTg=', 'VXNlcjo5NDY4NTE=', 'VXNlcjo5NDY5MDA=', 'VXNlcjo5OTg5NDA=', 'VXNlcjoxMDAwNTk5', 'VXNlcjoxMDIwNDI3', 'VXNlcjoxMDIxNTIz', 'VXNlcjoxMDIxNjg3', 'VXNlcjoxMTM5MDM3', 'VXNlcjoxMTM5MDQw', 'VXNlcjoxMTYzOTEx', 'VXNlcjoxMTcxNzI2', 'VXNlcjoxMTkzMzc4', 'VXNlcjoxMjI2MDY4']",[]
R3JvdXA6Nzc2OTY0,DEPARTMENT.MARKETING.EMPLOYEE,True,SYNCED,"['VXNlcjo1NTAzOTg=', 'VXNlcjo1OTc4MzY=', 'VXNlcjo1OTkyNzg=', 'VXNlcjo2NTEwOTA=', 'VXNlcjo2NjA5MDk=', 'VXNlcjo2NjQ0MzI=', 'VXNlcjo2NzMxMzE=', 'VXNlcjo2NzU1MTk=', 'VXNlcjo3MDM4MTk=', 'VXNlcjo3NjQwMDE=', 'VXNlcjo4MzQ0NDE=', 'VXNlcjo4MzcxNzI=', 'VXNlcjo4NDM0ODc=', 'VXNlcjo4NDYyOTg=', 'VXNlcjo4NDg2OTQ=', 'VXNlcjo4NTc1Nzk=', 'VXNlcjo5MjUwMjg=', 'VXNlcjo5MjUwMzA=', 'VXNlcjo5MjUwMzE=', 'VXNlcjo5Mzk2ODc=', 'VXNlcjo5Njg1NTg=', 'VXNlcjo5ODc1NTQ=', 'VXNlcjo5OTc3OTU=', 'VXNlcjoxMDEyMTQw', 'VXNlcjoxMDI5NDI5', 'VXNlcjoxMDI5NDMz', 'VXNlcjoxMDI5NDM0', 'VXNlcjoxMDI5NDM1', 'VXNlcjoxMDM4NTU5', 'VXNlcjoxMDM4NTYw', 'VXNlcjoxMDM4NTYy', 'VXNlcjoxMDM4NzU4', 'VXNlcjoxMTI1MjM4', 'VXNlcjoxMTI2NzA1', 'VXNlcjoxMTMyNzk2', 'VXNlcjoxMTM1MDI3', 'VXNlcjoxMTM5MDQ5', 'VXNlcjoxMTQwMjE0', 'VXNlcjoxMTQ3MTIx', 'VXNlcjoxMTUyNjQ5', 'VXNlcjoxMTU0MjUx', 'VXNlcjoxMTU0MjUy', 'VXNlcjoxMTU0MjY0', 'VXNlcjoxMTU0MjY5', 'VXNlcjoxMTU0Mjc3', 'VXNlcjoxMTU0Mjg5', 'VXNlcjoxMTU0Mjkw', 'VXNlcjoxMTU0Mjk0', 'VXNlcjoxMTU0Mjk1', 'VXNlcjoxMTU0MzAy']","['UmVzb3VyY2U6MjQ1ODc5MQ==', 'UmVzb3VyY2U6MjQ1ODc5Mg==']"
R3JvdXA6Nzc2OTY1,TEAM.COMMERCIAL_LEGAL.EMPLOYEE,True,SYNCED,"['VXNlcjoxMDM5MjQ3', 'VXNlcjoxMTU0Mjky', 'VXNlcjoxMTU0Mzc4', 'VXNlcjoxMTU0Mzgw', 'VXNlcjoxMzcyMTE0']",[]
R3JvdXA6Nzc2OTY2,TEAM.EXECUTIVE_OPERATIONS_PEOPLE.EMPLOYEE,True,SYNCED,[],[]
R3JvdXA6Nzc2OTY3,TEAM.CUSTOMER_EXPERIENCE.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAyNDA=', 'VXNlcjo1MjAyNDI=', 'VXNlcjo1MjAyNDQ=', 'VXNlcjo1MjAyNDU=', 'VXNlcjo1MjAyNTI=', 'VXNlcjo1MjAyNTM=', 'VXNlcjo1MjAyNTQ=', 'VXNlcjo1MjAyNTU=', 'VXNlcjo1MjAyNTY=', 'VXNlcjo1MjAyNTc=', 'VXNlcjo1MjAyNjE=', 'VXNlcjo1MjAyNjQ=', 'VXNlcjo1MjAyNjU=', 'VXNlcjo1MjAyNjY=', 'VXNlcjo1MzQwOTI=', 'VXNlcjo1NTU1MTk=', 'VXNlcjo1NjAxMDg=', 'VXNlcjo2NDk1NDk=', 'VXNlcjo2NDk1NTM=', 'VXNlcjo2NTc2OTQ=', 'VXNlcjo3MTc0OTE=', 'VXNlcjo4NjI2OTU=', 'VXNlcjo4OTAxMjE=', 'VXNlcjo5MjA4OTg=', 'VXNlcjoxMDAwNTk5', 'VXNlcjoxMTM5MDM3', 'VXNlcjoxMTM5MDQw', 'VXNlcjoxMTYzOTEx', 'VXNlcjoxMjQyMjA5', 'VXNlcjoxMjQyMjEw', 'VXNlcjoxMjc0NjI3', 'VXNlcjoxMjg0MzYz', 'VXNlcjoxMjg0NDY1', 'VXNlcjoxMzE3Nzg0', 'VXNlcjoxMzcxODk4', 'VXNlcjoxMzkxOTA5']",[]
R3JvdXA6Nzc2OTY4,TEAM.PRODUCT_MARKETING.EMPLOYEE,True,SYNCED,"['VXNlcjo2NzMxMzE=', 'VXNlcjo4MzQ0NDE=', 'VXNlcjo4NTc1Nzk=', 'VXNlcjo5OTc3OTU=', 'VXNlcjoxMDI5NDI5', 'VXNlcjoxMTc0Njc1']",[]
R3JvdXA6Nzc2OTY5,TEAM.BUSINESS_DEVELOPMENT.EMPLOYEE,True,SYNCED,"['VXNlcjo1NzI0Mzk=', 'VXNlcjo2NzM0NTY=']",[]
R3JvdXA6Nzc2OTcw,TEAM.ENGINEERING.EMPLOYEE,True,SYNCED,"['VXNlcjo1MjAzMzQ=', 'VXNlcjoxMzM0ODE4', 'VXNlcjoxMzYxMDUx']",[]
R3JvdXA6Nzc2OTcx,TEAM.EXECUTIVE_OPERATIONS_ENGINEERING.EMPLOYEE,True,SYNCED,['VXNlcjo0NzMxOTQ='],[]
